epoch,step,train_loss,val_loss
0,49,0.01844117045402527,
0,99,0.006365453824400902,
0,149,0.004876325838267803,
0,199,0.0831959992647171,
0,249,0.00388922612182796,
0,299,0.0028700558468699455,
0,349,0.00671977736055851,
0,399,0.004910256247967482,
0,449,0.0028002166654914618,
0,499,0.003076140070334077,
0,549,0.00449336925521493,
0,599,0.0016699538100510836,
0,649,0.0010883697541430593,
0,699,0.0038173734210431576,
0,749,0.007095173001289368,
0,799,0.005735226906836033,
0,849,0.0022688577882945538,
0,899,0.10027186572551727,
0,949,0.0015041831647977233,
0,999,0.005324977450072765,
0,1049,0.0033391888719052076,
0,1099,0.018116461113095284,
0,1149,0.0032887523993849754,
0,1199,0.002458468545228243,
0,1249,0.0026064992416650057,
0,1299,0.003378606168553233,
0,1349,0.1111014112830162,
0,1399,0.02009141817688942,
0,1449,0.004460480064153671,
0,1499,0.005930639803409576,
0,1549,0.0010363475885242224,
0,1599,0.10807526856660843,
0,1649,0.0011896034702658653,
0,1699,0.07015065848827362,
0,1749,0.0048872134648263454,
0,1799,0.002478651702404022,
0,1849,0.0022653681226074696,
0,1899,0.0021397166419774294,
0,1949,0.0007168686133809388,
0,1999,0.0008995051612146199,
0,2049,0.024477850645780563,
0,2099,0.00421379879117012,
0,2149,0.052631676197052,
0,2199,0.001450207782909274,
0,2249,0.002876356476917863,
0,2299,0.07522856444120407,
0,2349,0.002778649562969804,
0,2399,0.001979515189304948,
0,2449,0.004353649448603392,
0,2499,0.0012283610412850976,
0,2549,0.001147619099356234,
0,2599,0.05484417825937271,
0,2649,0.0014824095414951444,
0,2699,0.004343015141785145,
0,2749,0.0039760395884513855,
0,2799,0.001308550126850605,
0,2849,0.0005851214518770576,
0,2899,0.0009316622163169086,
0,2949,0.0034696992952376604,
0,2999,0.07797349244356155,
0,3049,0.0017261240864172578,
0,3099,0.007272343151271343,
0,3149,0.00037756742676720023,
0,3199,0.0012927831849083304,
0,3249,0.009073760360479355,
0,3299,0.001145648304373026,
0,3349,0.013689613901078701,
0,3399,0.0016395775601267815,
0,3449,0.07175610214471817,
0,3499,0.009482499212026596,
0,3549,0.002288657473400235,
0,3599,0.0029263882897794247,
0,3649,0.005583770573139191,
0,3699,0.0012883824529126287,
0,3749,0.0019024151843041182,
0,3799,0.00016183547268155962,
0,3849,0.003001132281497121,
0,3899,0.0024411329068243504,
0,3949,0.001865885336883366,
0,3999,0.0010645764414221048,
0,4049,0.0051637571305036545,
0,4099,0.013837244361639023,
0,4149,0.0025254981592297554,
0,4199,0.08791201561689377,
0,4249,0.021390626206994057,
0,4299,0.002375515643507242,
0,4349,0.0010812123073264956,
0,4399,0.0005176480626687407,
0,4449,0.00044725960469804704,
0,4499,0.00040460657328367233,
0,4549,0.003520993748679757,
0,4599,0.005045025609433651,
0,4649,0.0004410649125929922,
0,4699,0.010723479092121124,
0,4749,0.00045288362889550626,
0,4799,0.0006668487912975252,
0,4849,0.026498891413211823,
0,4899,0.00244526588357985,
0,4949,0.0036934337113052607,
0,4999,0.0012221982469782233,
0,5049,0.0018837839597836137,
0,5099,0.002720504067838192,
0,5149,0.06015495955944061,
0,5199,0.0021270071156322956,
0,5249,0.003063107840716839,
0,5299,0.03156580030918121,
