epoch,step,train_loss
0,49,0.015510087832808495
0,99,0.004149790853261948
0,149,0.004394056275486946
0,199,0.003972596488893032
0,249,0.0032664546743035316
0,299,0.002948381006717682
0,349,0.0032558180391788483
0,399,0.007670021615922451
0,449,0.06510947644710541
0,499,0.0026791729032993317
